CME_ID timestamp solar_wind_km_s
CME0245 2025-01-11T04:06:00Z 1170.841
CME0245 2025-01-11T04:07:00Z 347.327
CME0245 2025-01-11T04:08:00Z 857.421
CME0245 2025-01-11T04:09:00Z 1047.694
CME0246 2025-01-11T05:00:00Z 1138.735
CME0246 2025-01-11T05:01:00Z 986.452
CME0246 2025-01-11T05:02:00Z 1012.587
CME0246 2025-01-11T05:03:00Z 821.829
CME0246 2025-01-11T05:04:00Z 987.241
CME0246 2025-01-11T05:05:00Z 722.679
CME0246 2025-01-11T05:06:00Z 1126.512
CME0246 2025-01-11T05:07:00Z 1161.227
CME0246 2025-01-11T05:08:00Z 788.036
CME0246 2025-01-11T05:09:00Z 365.971
CME0247 2025-01-11T06:00:00Z 1182.113
CME0247 2025-01-11T06:01:00Z 931.850
CME0247 2025-01-11T06:02:00Z 505.687
CME0247 2025-01-11T06:03:00Z 652.357
CME0247 2025-01-11T06:04:00Z 806.616
CME0247 2025-01-11T06:05:00Z 1085.186
CME0247 2025-01-11T06:06:00Z 1124.484
CME0247 2025-01-11T06:07:00Z 322.944
CME0247 2025-01-11T06:08:00Z 832.497
CME0247 2025-01-11T06:09:00Z 902.676
CME0248 2025-01-11T07:00:00Z 793.542
CME0248 2025-01-11T07:01:00Z 836.390
CME0248 2025-01-11T07:02:00Z 882.287
CME0248 2025-01-11T07:03:00Z 772.108
CME0248 2025-01-11T07:04:00Z 340.369
CME0248 2025-01-11T07:05:00Z 1141.303
CME0248 2025-01-11T07:06:00Z 1056.160
CME0248 2025-01-11T07:07:00Z 995.764
CME0248 2025-01-11T07:08:00Z 1093.042
CME0248 2025-01-11T07:09:00Z 980.702
CME0249 2025-01-11T08:00:00Z 328.014
CME0250 2025-01-11T09:00:00Z 781.572
CME0250 2025-01-11T09:01:00Z 1042.390
CME0250 2025-01-11T09:02:00Z 519.149
CME0250 2025-01-11T09:03:00Z 862.853
CME0250 2025-01-11T09:04:00Z 1164.149
CME0250 2025-01-11T09:05:00Z 807.492
CME0250 2025-01-11T09:06:00Z 579.366
CME0250 2025-01-11T09:07:00Z 847.939
CME0250 2025-01-11T09:08:00Z 1091.518
CME0250 2025-01-11T09:09:00Z 1129.909
CME0251 2025-01-11T10:00:00Z 716.599
CME0251 2025-01-11T10:01:00Z 889.650
CME0251 2025-01-11T10:02:00Z 1093.284
CME0251 2025-01-11T10:03:00Z 743.802
CME0251 2025-01-11T10:04:00Z 928.693
CME0251 2025-01-11T10:05:00Z 803.099
CME0251 2025-01-11T10:06:00Z 1156.065
CME0251 2025-01-11T10:07:00Z 424.685
CME0251 2025-01-11T10:08:00Z 1185.472
CME0251 2025-01-11T10:09:00Z 1120.942
CME0252 2025-01-11T11:00:00Z 645.542
CME0252 2025-01-11T11:01:00Z 362.117
CME0252 2025-01-11T11:02:00Z 787.017
CME0252 2025-01-11T11:03:00Z 1129.308
CME0252 2025-01-11T11:04:00Z 1038.000
CME0252 2025-01-11T11:05:00Z 1149.032
CME0252 2025-01-11T11:06:00Z 919.744
CME0252 2025-01-11T11:07:00Z 1014.895
CME0252 2025-01-11T11:08:00Z 844.729
CME0252 2025-01-11T11:09:00Z 818.090
CME0253 2025-01-11T12:00:00Z 1130.986
CME0253 2025-01-11T12:01:00Z 927.055
CME0253 2025-01-11T12:02:00Z 1132.452
CME0253 2025-01-11T12:03:00Z 463.693
CME0253 2025-01-11T12:04:00Z 1028.867
CME0253 2025-01-11T12:05:00Z 702.039
CME0253 2025-01-11T12:06:00Z 974.495
CME0253 2025-01-11T12:07:00Z 945.994
CME0253 2025-01-11T12:08:00Z 455.912
CME0253 2025-01-11T12:09:00Z 1129.273
CME0254 2025-01-11T13:00:00Z 974.750
CME0254 2025-01-11T13:01:00Z 634.859
CME0254 2025-01-11T13:02:00Z 1043.724
CME0254 2025-01-11T13:03:00Z 964.232
CME0254 2025-01-11T13:04:00Z 725.509
CME0254 2025-01-11T13:05:00Z 808.141
CME0254 2025-01-11T13:06:00Z 938.409
CME0254 2025-01-11T13:07:00Z 392.045
CME0254 2025-01-11T13:08:00Z 1067.350
CME0254 2025-01-11T13:09:00Z 933.951
CME0255 2025-01-11T14:00:00Z 510.826
CME0255 2025-01-11T14:01:00Z 963.439
CME0255 2025-01-11T14:02:00Z 1073.919
CME0255 2025-01-11T14:03:00Z 499.987
CME0255 2025-01-11T14:04:00Z 899.800
CME0255 2025-01-11T14:05:00Z 988.588
CME0255 2025-01-11T14:06:00Z 1122.472
CME0255 2025-01-11T14:07:00Z 644.834
CME0255 2025-01-11T14:08:00Z 1138.744
CME0255 2025-01-11T14:09:00Z 1100.196
CME0256 2025-01-11T15:00:00Z 675.252
CME0256 2025-01-11T15:01:00Z 880.444
CME0256 2025-01-11T15:02:00Z 1072.595
CME0256 2025-01-11T15:03:00Z 1099.550
CME0256 2025-01-11T15:04:00Z 1141.571
CME0256 2025-01-11T15:05:00Z 982.604
CME0256 2025-01-11T15:06:00Z 1085.747
CME0256 2025-01-11T15:07:00Z 534.277
CME0256 2025-01-11T15:08:00Z 928.910
CME0256 2025-01-11T15:09:00Z 612.248
CME0257 2025-01-11T16:00:00Z 761.917
CME0257 2025-01-11T16:01:00Z 1058.232
CME0257 2025-01-11T16:02:00Z 1163.627
CME0257 2025-01-11T16:03:00Z 1041.783
CME0257 2025-01-11T16:04:00Z 966.453
CME0257 2025-01-11T16:05:00Z 1143.410
CME0257 2025-01-11T16:06:00Z 1025.995
CME0257 2025-01-11T16:07:00Z 464.534
CME0257 2025-01-11T16:08:00Z 454.302
CME0257 2025-01-11T16:09:00Z 830.547
CME0258 2025-01-11T17:00:00Z 903.893
CME0258 2025-01-11T17:01:00Z 1068.113
CME0258 2025-01-11T17:02:00Z 926.683
CME0258 2025-01-11T17:03:00Z 676.218
CME0258 2025-01-11T17:04:00Z 734.320
CME0258 2025-01-11T17:05:00Z 1110.122
CME0258 2025-01-11T17:06:00Z 888.697
CME0258 2025-01-11T17:07:00Z 496.189
CME0258 2025-01-11T17:08:00Z 896.107
CME0258 2025-01-11T17:09:00Z 851.231
CME0259 2025-01-11T18:00:00Z 1105.495
CME0259 2025-01-11T18:01:00Z 540.944
CME0259 2025-01-11T18:02:00Z 494.742
CME0259 2025-01-11T18:03:00Z 848.887
CME0259 2025-01-11T18:04:00Z 628.360
CME0259 2025-01-11T18:05:00Z 1153.037
CME0259 2025-01-11T18:06:00Z 968.810
CME0259 2025-01-11T18:07:00Z 940.084
CME0259 2025-01-11T18:08:00Z 983.547
CME0259 2025-01-11T18:09:00Z 876.120
CME0260 2025-01-11T19:00:00Z 789.370
CME0260 2025-01-11T19:01:00Z 342.884
CME0260 2025-01-11T19:02:00Z 1056.820
CME0260 2025-01-11T19:03:00Z 833.542
CME0260 2025-01-11T19:04:00Z 639.176
CME0260 2025-01-11T19:05:00Z 868.768
CME0260 2025-01-11T19:06:00Z 916.253
CME0260 2025-01-11T19:07:00Z 800.577
CME0260 2025-01-11T19:08:00Z 979.797
CME0260 2025-01-11T19:09:00Z 1084.822
CME0261 2025-01-11T20:00:00Z 960.256
CME0261 2025-01-11T20:01:00Z 947.463
CME0261 2025-01-11T20:02:00Z 534.263
CME0261 2025-01-11T20:03:00Z 335.541
CME0261 2025-01-11T20:04:00Z 856.354
CME0261 2025-01-11T20:05:00Z 965.328
CME0261 2025-01-11T20:06:00Z 1131.883
CME0261 2025-01-11T20:07:00Z 1134.058
CME0261 2025-01-11T20:08:00Z 833.749
CME0261 2025-01-11T20:09:00Z 486.575
CME0262 2025-01-11T21:00:00Z 778.272
CME0262 2025-01-11T21:01:00Z 911.198
CME0262 2025-01-11T21:02:00Z 312.919
CME0262 2025-01-11T21:03:00Z 899.646
CME0262 2025-01-11T21:04:00Z 904.609
CME0262 2025-01-11T21:05:00Z 978.211
CME0262 2025-01-11T21:06:00Z 811.349
CME0262 2025-01-11T21:07:00Z 348.986
CME0262 2025-01-11T21:08:00Z 1166.428
CME0262 2025-01-11T21:09:00Z 868.526
CME0263 2025-01-11T22:00:00Z 747.568
CME0263 2025-01-11T22:01:00Z 1089.614
CME0263 2025-01-11T22:02:00Z 977.635
CME0263 2025-01-11T22:03:00Z 1023.930
CME0263 2025-01-11T22:04:00Z 1133.162
CME0263 2025-01-11T22:05:00Z 1103.324
CME0263 2025-01-11T22:06:00Z 1033.434
CME0263 2025-01-11T22:07:00Z 903.383
CME0263 2025-01-11T22:08:00Z 616.284
CME0263 2025-01-11T22:09:00Z 557.812
CME0264 2025-01-11T23:00:00Z 822.631
CME0264 2025-01-11T23:01:00Z 983.758
CME0264 2025-01-11T23:02:00Z 1053.085
CME0264 2025-01-11T23:03:00Z 726.916
CME0264 2025-01-11T23:04:00Z 781.655
CME0264 2025-01-11T23:05:00Z 793.724
CME0264 2025-01-11T23:06:00Z 852.947
CME0264 2025-01-11T23:07:00Z 1059.397
CME0264 2025-01-11T23:08:00Z 1067.603
CME0264 2025-01-11T23:09:00Z 1198.385
CME0265 2025-01-12T00:00:00Z 371.328
CME0265 2025-01-12T00:01:00Z 820.354
CME0265 2025-01-12T00:02:00Z 847.638
CME0265 2025-01-12T00:03:00Z 878.360
CME0265 2025-01-12T00:04:00Z 831.436
CME0265 2025-01-12T00:05:00Z 853.640
CME0265 2025-01-12T00:06:00Z 1120.766
CME0265 2025-01-12T00:07:00Z 913.807
CME0265 2025-01-12T00:08:00Z 392.676
CME0265 2025-01-12T00:09:00Z 623.442
CME0266 2025-01-12T01:00:00Z 702.574
CME0266 2025-01-12T01:01:00Z 1028.503
CME0266 2025-01-12T01:02:00Z 1192.421
CME0266 2025-01-12T01:03:00Z 1080.308
CME0266 2025-01-12T01:04:00Z 859.606
CME0266 2025-01-12T01:05:00Z 1177.279
CME0266 2025-01-12T01:06:00Z 1090.756
CME0266 2025-01-12T01:07:00Z 432.043
CME0266 2025-01-12T01:08:00Z 502.447
CME0266 2025-01-12T01:09:00Z 820.341
CME0267 2025-01-12T02:00:00Z 614.618
CME0267 2025-01-12T02:01:00Z 830.185
CME0267 2025-01-12T02:02:00Z 1131.482
CME0267 2025-01-12T02:03:00Z 685.048
CME0267 2025-01-12T02:04:00Z 1092.938
CME0267 2025-01-12T02:05:00Z 1013.636
CME0267 2025-01-12T02:06:00Z 1020.756
CME0267 2025-01-12T02:07:00Z 954.549
CME0267 2025-01-12T02:08:00Z 782.827
CME0267 2025-01-12T02:09:00Z 1105.631
CME0268 2025-01-12T03:00:00Z 1115.059
CME0268 2025-01-12T03:01:00Z 1024.912
CME0268 2025-01-12T03:02:00Z 855.440
CME0268 2025-01-12T03:03:00Z 401.173
CME0268 2025-01-12T03:04:00Z 1119.087
CME0268 2025-01-12T03:05:00Z 725.751
CME0268 2025-01-12T03:06:00Z 463.918
CME0268 2025-01-12T03:07:00Z 801.986
CME0268 2025-01-12T03:08:00Z 809.278
CME0268 2025-01-12T03:09:00Z 1086.424
CME0269 2025-01-12T04:00:00Z 975.700
CME0269 2025-01-12T04:01:00Z 391.704
CME0269 2025-01-12T04:02:00Z 1174.537
CME0269 2025-01-12T04:03:00Z 1093.822
CME0269 2025-01-12T04:04:00Z 1130.249
CME0269 2025-01-12T04:05:00Z 750.223
CME0269 2025-01-12T04:06:00Z 906.229
CME0269 2025-01-12T04:07:00Z 1142.001
CME0269 2025-01-12T04:08:00Z 864.210
CME0269 2025-01-12T04:09:00Z 369.563
CME0270 2025-01-12T05:00:00Z 1130.725
CME0270 2025-01-12T05:01:00Z 355.730
CME0270 2025-01-12T05:02:00Z 911.302
CME0270 2025-01-12T05:03:00Z 1085.894
CME0270 2025-01-12T05:04:00Z 852.723
CME0270 2025-01-12T05:05:00Z 426.736
CME0270 2025-01-12T05:06:00Z 988.559
CME0270 2025-01-12T05:07:00Z 833.682
CME0270 2025-01-12T05:08:00Z 796.313
CME0270 2025-01-12T05:09:00Z 895.992
CME0271 2025-01-12T06:00:00Z 1078.082
CME0271 2025-01-12T06:01:00Z 428.133
CME0271 2025-01-12T06:02:00Z 965.715
CME0271 2025-01-12T06:03:00Z 1159.094
CME0271 2025-01-12T06:04:00Z 911.130
CME0271 2025-01-12T06:05:00Z 1089.650
CME0271 2025-01-12T06:06:00Z 703.023
CME0271 2025-01-12T06:07:00Z 306.243
CME0271 2025-01-12T06:08:00Z 1096.989
CME0271 2025-01-12T06:09:00Z 1011.049
CME0272 2025-01-12T07:00:00Z 876.295
CME0272 2025-01-12T07:01:00Z 543.605
CME0272 2025-01-12T07:02:00Z 1036.246
CME0272 2025-01-12T07:03:00Z 1131.904
CME0272 2025-01-12T07:04:00Z 371.932
CME0272 2025-01-12T07:05:00Z 964.848
CME0272 2025-01-12T07:06:00Z 390.357
CME0272 2025-01-12T07:07:00Z 914.593
CME0272 2025-01-12T07:08:00Z 1115.500
CME0272 2025-01-12T07:09:00Z 995.302
CME0273 2025-01-12T08:00:00Z 585.397
CME0273 2025-01-12T08:01:00Z 1003.315
CME0273 2025-01-12T08:02:00Z 1121.699
CME0273 2025-01-12T08:03:00Z 979.140
CME0273 2025-01-12T08:04:00Z 1070.769
CME0273 2025-01-12T08:05:00Z 934.252
CME0273 2025-01-12T08:06:00Z 1019.451
CME0273 2025-01-12T08:07:00Z 304.602
CME0273 2025-01-12T08:08:00Z 1190.225
CME0273 2025-01-12T08:09:00Z 589.838
CME0274 2025-01-12T09:00:00Z 880.589
CME0274 2025-01-12T09:01:00Z 831.325
CME0274 2025-01-12T09:02:00Z 1047.652
CME0274 2025-01-12T09:03:00Z 935.515
CME0274 2025-01-12T09:04:00Z 975.097
CME0274 2025-01-12T09:05:00Z 533.771
CME0274 2025-01-12T09:06:00Z 1046.518
CME0274 2025-01-12T09:07:00Z 674.006
CME0274 2025-01-12T09:08:00Z 522.061
CME0274 2025-01-12T09:09:00Z 905.020
CME0275 2025-01-12T10:00:00Z 868.372
CME0275 2025-01-12T10:01:00Z 574.246
CME0275 2025-01-12T10:02:00Z 708.044
CME0275 2025-01-12T10:03:00Z 871.815
CME0275 2025-01-12T10:04:00Z 1164.656
CME0275 2025-01-12T10:05:00Z 1155.084
CME0275 2025-01-12T10:06:00Z 588.447
CME0275 2025-01-12T10:07:00Z 831.824
CME0275 2025-01-12T10:08:00Z 948.522
CME0275 2025-01-12T10:09:00Z 827.461
CME0276 2025-01-12T11:00:00Z 992.442
CME0276 2025-01-12T11:01:00Z 814.081
CME0276 2025-01-12T11:02:00Z 815.275
CME0276 2025-01-12T11:03:00Z 412.158
CME0276 2025-01-12T11:04:00Z 1144.701
CME0276 2025-01-12T11:05:00Z 732.442
CME0276 2025-01-12T11:06:00Z 400.404
CME0276 2025-01-12T11:07:00Z 858.197
CME0276 2025-01-12T11:08:00Z 1013.471
CME0276 2025-01-12T11:09:00Z 993.001
CME0277 2025-01-12T12:00:00Z 999.096
CME0277 2025-01-12T12:01:00Z 388.243
CME0277 2025-01-12T12:02:00Z 938.997
CME0277 2025-01-12T12:03:00Z 314.560
CME0277 2025-01-12T12:04:00Z 1198.005
CME0277 2025-01-12T12:05:00Z 1095.338
CME0277 2025-01-12T12:06:00Z 858.634
CME0277 2025-01-12T12:07:00Z 846.977
CME0277 2025-01-12T12:08:00Z 946.524
CME0277 2025-01-12T12:09:00Z 754.752
CME0278 2025-01-12T13:00:00Z 309.740
CME0278 2025-01-12T13:01:00Z 826.226
CME0278 2025-01-12T13:02:00Z 1077.630
CME0278 2025-01-12T13:03:00Z 1174.610
CME0278 2025-01-12T13:04:00Z 739.052
CME0278 2025-01-12T13:05:00Z 991.521
CME0278 2025-01-12T13:06:00Z 928.040
CME0278 2025-01-12T13:07:00Z 687.817
CME0278 2025-01-12T13:08:00Z 843.121
CME0278 2025-01-12T13:09:00Z 953.931
CME0279 2025-01-12T14:00:00Z 519.685
CME0279 2025-01-12T14:01:00Z 971.702
CME0279 2025-01-12T14:02:00Z 971.210
CME0279 2025-01-12T14:03:00Z 1084.554
CME0279 2025-01-12T14:04:00Z 738.835
CME0279 2025-01-12T14:05:00Z 1129.370
CME0279 2025-01-12T14:06:00Z 1171.436
CME0279 2025-01-12T14:07:00Z 842.089
CME0279 2025-01-12T14:08:00Z 1146.780
CME0279 2025-01-12T14:09:00Z 459.580
CME0280 2025-01-12T15:00:00Z 635.067
CME0281 2025-01-12T16:00:00Z 1190.908
CME0281 2025-01-12T16:01:00Z 546.623
CME0281 2025-01-12T16:02:00Z 1174.483
CME0281 2025-01-12T16:03:00Z 634.541
CME0281 2025-01-12T16:04:00Z 1162.139
CME0281 2025-01-12T16:05:00Z 531.370
CME0281 2025-01-12T16:06:00Z 976.547
CME0281 2025-01-12T16:07:00Z 1095.743
CME0281 2025-01-12T16:08:00Z 1189.506
CME0281 2025-01-12T16:09:00Z 1198.493
CME0282 2025-01-12T17:00:00Z 1151.387
CME0282 2025-01-12T17:01:00Z 992.354
CME0282 2025-01-12T17:02:00Z 1013.963
CME0282 2025-01-12T17:03:00Z 1014.139
CME0282 2025-01-12T17:04:00Z 349.623
CME0282 2025-01-12T17:05:00Z 477.622
CME0282 2025-01-12T17:06:00Z 441.303
CME0282 2025-01-12T17:07:00Z 1116.350
CME0282 2025-01-12T17:08:00Z 1015.950
CME0282 2025-01-12T17:09:00Z 880.829
CME0283 2025-01-12T18:00:00Z 1056.139
CME0283 2025-01-12T18:01:00Z 1148.889
CME0283 2025-01-12T18:02:00Z 992.167
CME0283 2025-01-12T18:03:00Z 943.349
CME0283 2025-01-12T18:04:00Z 774.219
CME0283 2025-01-12T18:05:00Z 349.246
CME0283 2025-01-12T18:06:00Z 801.863
CME0283 2025-01-12T18:07:00Z 1080.644
CME0283 2025-01-12T18:08:00Z 386.578
CME0283 2025-01-12T18:09:00Z 971.001
CME0284 2025-01-12T19:00:00Z 930.972
CME0284 2025-01-12T19:01:00Z 845.376
CME0284 2025-01-12T19:02:00Z 639.339
CME0284 2025-01-12T19:03:00Z 767.369
CME0284 2025-01-12T19:04:00Z 930.948
CME0284 2025-01-12T19:05:00Z 964.180
CME0284 2025-01-12T19:06:00Z 886.167
CME0284 2025-01-12T19:07:00Z 1131.459
CME0284 2025-01-12T19:08:00Z 443.472
CME0284 2025-01-12T19:09:00Z 821.594
CME0285 2025-01-12T20:00:00Z 417.824
CME0285 2025-01-12T20:01:00Z 949.627
CME0285 2025-01-12T20:02:00Z 1068.172
CME0285 2025-01-12T20:03:00Z 997.642
CME0285 2025-01-12T20:04:00Z 912.917
CME0285 2025-01-12T20:05:00Z 908.453
CME0285 2025-01-12T20:06:00Z 540.612
CME0285 2025-01-12T20:07:00Z 1158.297
CME0285 2025-01-12T20:08:00Z 966.486
CME0285 2025-01-12T20:09:00Z 662.113
CME0286 2025-01-12T21:00:00Z 598.665
CME0286 2025-01-12T21:01:00Z 1031.035
CME0286 2025-01-12T21:02:00Z 1088.534
CME0286 2025-01-12T21:03:00Z 1105.080
CME0286 2025-01-12T21:04:00Z 1017.594
CME0286 2025-01-12T21:05:00Z 1112.714
CME0286 2025-01-12T21:06:00Z 596.985
CME0286 2025-01-12T21:07:00Z 1143.302
CME0286 2025-01-12T21:08:00Z 501.916
CME0286 2025-01-12T21:09:00Z 1008.031
CME0287 2025-01-12T22:00:00Z 862.089
CME0287 2025-01-12T22:01:00Z 554.551
CME0287 2025-01-12T22:02:00Z 1131.386
CME0287 2025-01-12T22:03:00Z 856.065
CME0287 2025-01-12T22:04:00Z 776.831
CME0287 2025-01-12T22:05:00Z 1105.180
CME0287 2025-01-12T22:06:00Z 891.807
CME0287 2025-01-12T22:07:00Z 638.323
CME0287 2025-01-12T22:08:00Z 1169.491
CME0287 2025-01-12T22:09:00Z 871.810
CME0288 2025-01-12T23:00:00Z 614.315
CME0288 2025-01-12T23:01:00Z 847.475
CME0288 2025-01-12T23:02:00Z 1173.141
CME0288 2025-01-12T23:03:00Z 937.564
CME0288 2025-01-12T23:04:00Z 1173.687
CME0288 2025-01-12T23:05:00Z 852.592
CME0288 2025-01-12T23:06:00Z 952.610
CME0288 2025-01-12T23:07:00Z 1114.137
CME0288 2025-01-12T23:08:00Z 307.188
CME0288 2025-01-12T23:09:00Z 363.927
CME0289 2025-01-13T00:00:00Z 833.063
CME0289 2025-01-13T00:01:00Z 872.017
CME0289 2025-01-13T00:02:00Z 600.605
CME0289 2025-01-13T00:03:00Z 586.047
CME0289 2025-01-13T00:04:00Z 1029.677
CME0289 2025-01-13T00:05:00Z 956.307
CME0289 2025-01-13T00:06:00Z 774.633
CME0289 2025-01-13T00:07:00Z 1141.165
CME0289 2025-01-13T00:08:00Z 812.961
CME0289 2025-01-13T00:09:00Z 971.691
CME0290 2025-01-13T01:00:00Z 970.623
CME0290 2025-01-13T01:01:00Z 479.934
CME0290 2025-01-13T01:02:00Z 898.912
CME0290 2025-01-13T01:03:00Z 1057.395
CME0290 2025-01-13T01:04:00Z 933.439
CME0290 2025-01-13T01:05:00Z 369.104
CME0290 2025-01-13T01:06:00Z 1115.935
CME0290 2025-01-13T01:07:00Z 668.270
CME0290 2025-01-13T01:08:00Z 1089.713
CME0290 2025-01-13T01:09:00Z 1189.390
CME0291 2025-01-13T02:00:00Z 943.507
CME0291 2025-01-13T02:01:00Z 360.796
CME0291 2025-01-13T02:02:00Z 1131.563
CME0291 2025-01-13T02:03:00Z 870.400
CME0291 2025-01-13T02:04:00Z 890.767
CME0291 2025-01-13T02:05:00Z 1094.079
CME0291 2025-01-13T02:06:00Z 986.400
CME0291 2025-01-13T02:07:00Z 663.889
CME0291 2025-01-13T02:08:00Z 909.585
CME0291 2025-01-13T02:09:00Z 788.701
CME0292 2025-01-13T03:00:00Z 801.874
CME0292 2025-01-13T03:01:00Z 1158.763
CME0292 2025-01-13T03:02:00Z 928.878
CME0292 2025-01-13T03:03:00Z 964.998
CME0292 2025-01-13T03:04:00Z 991.341
CME0292 2025-01-13T03:05:00Z 353.125
CME0292 2025-01-13T03:06:00Z 623.200
CME0292 2025-01-13T03:07:00Z 876.209
CME0292 2025-01-13T03:08:00Z 721.711
CME0292 2025-01-13T03:09:00Z 1116.862
CME0293 2025-01-13T04:00:00Z 512.094
CME0294 2025-01-13T05:00:00Z 429.015
CME0294 2025-01-13T05:01:00Z 1179.512
CME0294 2025-01-13T05:02:00Z 915.732
CME0294 2025-01-13T05:03:00Z 942.366
CME0294 2025-01-13T05:04:00Z 877.640
CME0294 2025-01-13T05:05:00Z 583.599
CME0294 2025-01-13T05:06:00Z 939.294
CME0294 2025-01-13T05:07:00Z 594.007
CME0294 2025-01-13T05:08:00Z 1087.603
CME0294 2025-01-13T05:09:00Z 877.877
CME0295 2025-01-13T06:00:00Z 839.832
CME0295 2025-01-13T06:01:00Z 1151.221
CME0295 2025-01-13T06:02:00Z 802.985
CME0295 2025-01-13T06:03:00Z 396.890
CME0295 2025-01-13T06:04:00Z 802.501
CME0295 2025-01-13T06:05:00Z 1194.568
CME0295 2025-01-13T06:06:00Z 717.777
CME0295 2025-01-13T06:07:00Z 1172.486
CME0295 2025-01-13T06:08:00Z 595.557
CME0295 2025-01-13T06:09:00Z 1019.620
CME0296 2025-01-13T07:00:00Z 875.641
CME0296 2025-01-13T07:01:00Z 563.393
CME0296 2025-01-13T07:02:00Z 1130.799
CME0296 2025-01-13T07:03:00Z 542.327
CME0296 2025-01-13T07:04:00Z 1193.408
CME0296 2025-01-13T07:05:00Z 1029.743
CME0296 2025-01-13T07:06:00Z 1058.345
CME0296 2025-01-13T07:07:00Z 885.061
CME0296 2025-01-13T07:08:00Z 487.664
CME0296 2025-01-13T07:09:00Z 1037.507
CME0297 2025-01-13T08:00:00Z 1193.711
CME0297 2025-01-13T08:01:00Z 802.239
CME0297 2025-01-13T08:02:00Z 742.740
CME0297 2025-01-13T08:03:00Z 1149.586
CME0297 2025-01-13T08:04:00Z 973.632
CME0297 2025-01-13T08:05:00Z 1033.264
CME0297 2025-01-13T08:06:00Z 447.060
CME0297 2025-01-13T08:07:00Z 955.086
CME0297 2025-01-13T08:08:00Z 327.150
CME0297 2025-01-13T08:09:00Z 864.546
CME0298 2025-01-13T09:00:00Z 527.745
CME0298 2025-01-13T09:01:00Z 419.239
CME0298 2025-01-13T09:02:00Z 1033.925
CME0298 2025-01-13T09:03:00Z 1176.051
CME0298 2025-01-13T09:04:00Z 824.732
CME0298 2025-01-13T09:05:00Z 1048.157
CME0298 2025-01-13T09:06:00Z 577.924
CME0298 2025-01-13T09:07:00Z 1126.826
CME0298 2025-01-13T09:08:00Z 839.852
CME0298 2025-01-13T09:09:00Z 806.422
CME0299 2025-01-13T10:00:00Z 832.637
CME0299 2025-01-13T10:01:00Z 654.044
CME0299 2025-01-13T10:02:00Z 1101.228
CME0299 2025-01-13T10:03:00Z 1143.193
CME0299 2025-01-13T10:04:00Z 958.209
CME0299 2025-01-13T10:05:00Z 942.066
CME0299 2025-01-13T10:06:00Z 1174.388
CME0299 2025-01-13T10:07:00Z 909.663
CME0299 2025-01-13T10:08:00Z 744.277
CME0299 2025-01-13T10:09:00Z 514.009
CME0300 2025-01-13T11:00:00Z 865.430
CME0300 2025-01-13T11:01:00Z 885.643
CME0300 2025-01-13T11:02:00Z 599.948
CME0300 2025-01-13T11:03:00Z 974.264
CME0300 2025-01-13T11:04:00Z 407.305
CME0300 2025-01-13T11:05:00Z 1086.053
CME0300 2025-01-13T11:06:00Z 570.128
CME0300 2025-01-13T11:07:00Z 1027.566
CME0300 2025-01-13T11:08:00Z 1026.502
CME0300 2025-01-13T11:09:00Z 809.883
CME0301 2025-01-13T12:00:00Z 559.449
CME0301 2025-01-13T12:01:00Z 1126.256
CME0301 2025-01-13T12:02:00Z 536.086
CME0301 2025-01-13T12:03:00Z 1069.246
CME0301 2025-01-13T12:04:00Z 1127.542
CME0301 2025-01-13T12:05:00Z 848.335
CME0301 2025-01-13T12:06:00Z 1142.152
CME0301 2025-01-13T12:07:00Z 483.898
CME0301 2025-01-13T12:08:00Z 923.198
CME0301 2025-01-13T12:09:00Z 965.377
CME0302 2025-01-13T13:00:00Z 915.645
CME0302 2025-01-13T13:01:00Z 1026.022
CME0302 2025-01-13T13:02:00Z 1118.518
CME0302 2025-01-13T13:03:00Z 1020.736
CME0302 2025-01-13T13:04:00Z 1093.865
CME0302 2025-01-13T13:05:00Z 1130.825
CME0302 2025-01-13T13:06:00Z 712.822
CME0302 2025-01-13T13:07:00Z 490.727
CME0302 2025-01-13T13:08:00Z 1128.707
CME0302 2025-01-13T13:09:00Z 483.869
CME0303 2025-01-13T14:00:00Z 1030.502
CME0303 2025-01-13T14:01:00Z 998.647
CME0303 2025-01-13T14:02:00Z 601.726
CME0303 2025-01-13T14:03:00Z 921.826
CME0303 2025-01-13T14:04:00Z 764.089
CME0303 2025-01-13T14:05:00Z 931.400
CME0303 2025-01-13T14:06:00Z 532.764
CME0303 2025-01-13T14:07:00Z 802.096
CME0303 2025-01-13T14:08:00Z 868.026
CME0303 2025-01-13T14:09:00Z 1185.251
CME0304 2025-01-13T15:00:00Z 1047.563
CME0304 2025-01-13T15:01:00Z 535.649
CME0304 2025-01-13T15:02:00Z 1024.767
CME0304 2025-01-13T15:03:00Z 961.599
CME0304 2025-01-13T15:04:00Z 1051.580
CME0304 2025-01-13T15:05:00Z 612.889
CME0304 2025-01-13T15:06:00Z 924.726
CME0304 2025-01-13T15:07:00Z 401.523
CME0304 2025-01-13T15:08:00Z 1063.652
CME0304 2025-01-13T15:09:00Z 814.258
CME0305 2025-01-13T16:00:00Z 763.579
CME0305 2025-01-13T16:01:00Z 808.321
CME0305 2025-01-13T16:02:00Z 810.370
CME0305 2025-01-13T16:03:00Z 742.570
CME0305 2025-01-13T16:04:00Z 1091.355
CME0305 2025-01-13T16:05:00Z 807.705
CME0305 2025-01-13T16:06:00Z 866.000
