CME_ID timestamp proton_flux_pfu
CME0268 2025-01-12T03:05:00Z 2.637
CME0268 2025-01-12T03:06:00Z 3.833
CME0268 2025-01-12T03:07:00Z 61.073
CME0268 2025-01-12T03:08:00Z 21.326
CME0268 2025-01-12T03:09:00Z 52.089
CME0269 2025-01-12T04:00:00Z 73.720
CME0269 2025-01-12T04:01:00Z 9.353
CME0269 2025-01-12T04:02:00Z 28.652
CME0269 2025-01-12T04:03:00Z 84.024
CME0269 2025-01-12T04:04:00Z 62.063
CME0269 2025-01-12T04:05:00Z 5.335
CME0269 2025-01-12T04:06:00Z 44.579
CME0269 2025-01-12T04:07:00Z 95.549
CME0269 2025-01-12T04:08:00Z 44.043
CME0269 2025-01-12T04:09:00Z 8.209
CME0270 2025-01-12T05:00:00Z 18.786
CME0270 2025-01-12T05:01:00Z 4.770
CME0270 2025-01-12T05:02:00Z 90.500
CME0270 2025-01-12T05:03:00Z 33.622
CME0270 2025-01-12T05:04:00Z 46.934
CME0270 2025-01-12T05:05:00Z 1.795
CME0270 2025-01-12T05:06:00Z 91.942
CME0270 2025-01-12T05:07:00Z 44.163
CME0270 2025-01-12T05:08:00Z 9.247
CME0270 2025-01-12T05:09:00Z 76.484
CME0271 2025-01-12T06:00:00Z 14.330
CME0271 2025-01-12T06:01:00Z 5.576
CME0271 2025-01-12T06:02:00Z 66.908
CME0271 2025-01-12T06:03:00Z 54.639
CME0271 2025-01-12T06:04:00Z 37.818
CME0271 2025-01-12T06:05:00Z 42.040
CME0271 2025-01-12T06:06:00Z 8.970
CME0271 2025-01-12T06:07:00Z 7.760
CME0271 2025-01-12T06:08:00Z 23.994
CME0271 2025-01-12T06:09:00Z 72.200
CME0272 2025-01-12T07:00:00Z 22.955
CME0272 2025-01-12T07:01:00Z 8.409
CME0272 2025-01-12T07:02:00Z 15.653
CME0272 2025-01-12T07:03:00Z 95.584
CME0272 2025-01-12T07:04:00Z 9.765
CME0272 2025-01-12T07:05:00Z 11.927
CME0272 2025-01-12T07:06:00Z 1.299
CME0272 2025-01-12T07:07:00Z 90.336
CME0272 2025-01-12T07:08:00Z 80.406
CME0272 2025-01-12T07:09:00Z 64.308
CME0273 2025-01-12T08:00:00Z 5.410
CME0273 2025-01-12T08:01:00Z 56.084
CME0273 2025-01-12T08:02:00Z 14.234
CME0273 2025-01-12T08:03:00Z 30.475
CME0273 2025-01-12T08:04:00Z 27.862
CME0273 2025-01-12T08:05:00Z 58.894
CME0273 2025-01-12T08:06:00Z 59.254
CME0273 2025-01-12T08:07:00Z 9.185
CME0273 2025-01-12T08:08:00Z 52.953
CME0273 2025-01-12T08:09:00Z 3.896
CME0274 2025-01-12T09:00:00Z 37.608
CME0274 2025-01-12T09:01:00Z 79.287
CME0274 2025-01-12T09:02:00Z 32.097
CME0274 2025-01-12T09:03:00Z 23.299
CME0274 2025-01-12T09:04:00Z 73.485
CME0274 2025-01-12T09:05:00Z 6.249
CME0274 2025-01-12T09:06:00Z 91.311
CME0274 2025-01-12T09:07:00Z 3.870
CME0274 2025-01-12T09:08:00Z 4.603
CME0274 2025-01-12T09:09:00Z 96.193
CME0275 2025-01-12T10:00:00Z 54.539
CME0275 2025-01-12T10:01:00Z 8.603
CME0275 2025-01-12T10:02:00Z 0.136
CME0275 2025-01-12T10:03:00Z 97.361
CME0275 2025-01-12T10:04:00Z 42.274
CME0275 2025-01-12T10:05:00Z 24.419
CME0275 2025-01-12T10:06:00Z 9.705
CME0275 2025-01-12T10:07:00Z 90.106
CME0275 2025-01-12T10:08:00Z 67.590
CME0275 2025-01-12T10:09:00Z 61.336
CME0276 2025-01-12T11:00:00Z 53.987
CME0276 2025-01-12T11:01:00Z 65.168
CME0276 2025-01-12T11:02:00Z 61.885
CME0276 2025-01-12T11:03:00Z 2.996
CME0276 2025-01-12T11:04:00Z 87.346
CME0276 2025-01-12T11:05:00Z 0.965
CME0276 2025-01-12T11:06:00Z 7.306
CME0276 2025-01-12T11:07:00Z 17.258
CME0276 2025-01-12T11:08:00Z 30.901
CME0276 2025-01-12T11:09:00Z 99.757
CME0277 2025-01-12T12:00:00Z 70.251
CME0277 2025-01-12T12:01:00Z 3.250
CME0277 2025-01-12T12:02:00Z 72.517
CME0277 2025-01-12T12:03:00Z 8.531
CME0277 2025-01-12T12:04:00Z 40.320
CME0277 2025-01-12T12:05:00Z 29.709
CME0277 2025-01-12T12:06:00Z 91.057
CME0277 2025-01-12T12:07:00Z 57.860
CME0277 2025-01-12T12:08:00Z 11.192
CME0277 2025-01-12T12:09:00Z 3.649
CME0278 2025-01-12T13:00:00Z 2.296
CME0278 2025-01-12T13:01:00Z 87.416
CME0278 2025-01-12T13:02:00Z 35.054
CME0278 2025-01-12T13:03:00Z 27.256
CME0278 2025-01-12T13:04:00Z 2.174
CME0278 2025-01-12T13:05:00Z 35.613
CME0278 2025-01-12T13:06:00Z 52.335
CME0278 2025-01-12T13:07:00Z 8.484
CME0278 2025-01-12T13:08:00Z 58.422
CME0278 2025-01-12T13:09:00Z 90.391
CME0279 2025-01-12T14:00:00Z 6.089
CME0279 2025-01-12T14:01:00Z 54.970
CME0279 2025-01-12T14:02:00Z 79.331
CME0279 2025-01-12T14:03:00Z 84.415
CME0279 2025-01-12T14:04:00Z 0.722
CME0279 2025-01-12T14:05:00Z 90.548
CME0279 2025-01-12T14:06:00Z 97.168
CME0279 2025-01-12T14:07:00Z 61.775
CME0279 2025-01-12T14:08:00Z 11.363
CME0279 2025-01-12T14:09:00Z 6.060
CME0280 2025-01-12T15:00:00Z 3.215
CME0281 2025-01-12T16:00:00Z 27.048
CME0281 2025-01-12T16:01:00Z 3.324
CME0281 2025-01-12T16:02:00Z 90.528
CME0281 2025-01-12T16:03:00Z 3.830
CME0281 2025-01-12T16:04:00Z 39.020
CME0281 2025-01-12T16:05:00Z 8.929
CME0281 2025-01-12T16:06:00Z 48.571
CME0281 2025-01-12T16:07:00Z 29.015
CME0281 2025-01-12T16:08:00Z 73.264
CME0281 2025-01-12T16:09:00Z 82.501
CME0282 2025-01-12T17:00:00Z 66.402
CME0282 2025-01-12T17:01:00Z 62.637
CME0282 2025-01-12T17:02:00Z 83.847
CME0282 2025-01-12T17:03:00Z 93.355
CME0282 2025-01-12T17:04:00Z 6.345
CME0282 2025-01-12T17:05:00Z 2.887
CME0282 2025-01-12T17:06:00Z 2.788
CME0282 2025-01-12T17:07:00Z 94.897
CME0282 2025-01-12T17:08:00Z 11.152
CME0282 2025-01-12T17:09:00Z 55.461
CME0283 2025-01-12T18:00:00Z 56.944
CME0283 2025-01-12T18:01:00Z 71.594
CME0283 2025-01-12T18:02:00Z 31.618
CME0283 2025-01-12T18:03:00Z 27.117
CME0283 2025-01-12T18:04:00Z 9.353
CME0283 2025-01-12T18:05:00Z 5.831
CME0283 2025-01-12T18:06:00Z 15.146
CME0283 2025-01-12T18:07:00Z 68.011
CME0283 2025-01-12T18:08:00Z 6.129
CME0283 2025-01-12T18:09:00Z 61.314
CME0284 2025-01-12T19:00:00Z 94.563
CME0284 2025-01-12T19:01:00Z 54.256
CME0284 2025-01-12T19:02:00Z 5.093
CME0284 2025-01-12T19:03:00Z 3.344
CME0284 2025-01-12T19:04:00Z 73.165
CME0284 2025-01-12T19:05:00Z 82.468
CME0284 2025-01-12T19:06:00Z 22.847
CME0284 2025-01-12T19:07:00Z 82.255
CME0284 2025-01-12T19:08:00Z 5.972
CME0284 2025-01-12T19:09:00Z 84.525
CME0285 2025-01-12T20:00:00Z 1.531
CME0285 2025-01-12T20:01:00Z 53.202
CME0285 2025-01-12T20:02:00Z 35.479
CME0285 2025-01-12T20:03:00Z 75.641
CME0285 2025-01-12T20:04:00Z 55.859
CME0285 2025-01-12T20:05:00Z 26.948
CME0285 2025-01-12T20:06:00Z 9.370
CME0285 2025-01-12T20:07:00Z 73.606
CME0285 2025-01-12T20:08:00Z 16.581
CME0285 2025-01-12T20:09:00Z 2.765
CME0286 2025-01-12T21:00:00Z 0.960
CME0286 2025-01-12T21:01:00Z 39.253
CME0286 2025-01-12T21:02:00Z 92.073
CME0286 2025-01-12T21:03:00Z 80.892
CME0286 2025-01-12T21:04:00Z 89.346
CME0286 2025-01-12T21:05:00Z 29.652
CME0286 2025-01-12T21:06:00Z 0.645
CME0286 2025-01-12T21:07:00Z 27.465
CME0286 2025-01-12T21:08:00Z 6.656
CME0286 2025-01-12T21:09:00Z 94.447
CME0287 2025-01-12T22:00:00Z 31.470
CME0287 2025-01-12T22:01:00Z 8.184
CME0287 2025-01-12T22:02:00Z 58.784
CME0287 2025-01-12T22:03:00Z 78.595
CME0287 2025-01-12T22:04:00Z 2.537
CME0287 2025-01-12T22:05:00Z 54.291
CME0287 2025-01-12T22:06:00Z 68.264
CME0287 2025-01-12T22:07:00Z 8.984
CME0287 2025-01-12T22:08:00Z 18.832
CME0287 2025-01-12T22:09:00Z 21.833
CME0288 2025-01-12T23:00:00Z 5.224
CME0288 2025-01-12T23:01:00Z 75.361
CME0288 2025-01-12T23:02:00Z 20.805
CME0288 2025-01-12T23:03:00Z 15.420
CME0288 2025-01-12T23:04:00Z 62.435
CME0288 2025-01-12T23:05:00Z 75.973
CME0288 2025-01-12T23:06:00Z 35.388
CME0288 2025-01-12T23:07:00Z 11.881
CME0288 2025-01-12T23:08:00Z 4.023
CME0288 2025-01-12T23:09:00Z 7.957
CME0289 2025-01-13T00:00:00Z 97.473
CME0289 2025-01-13T00:01:00Z 90.607
CME0289 2025-01-13T00:02:00Z 9.837
CME0289 2025-01-13T00:03:00Z 4.788
CME0289 2025-01-13T00:04:00Z 39.075
CME0289 2025-01-13T00:05:00Z 80.551
CME0289 2025-01-13T00:06:00Z 5.936
CME0289 2025-01-13T00:07:00Z 93.917
CME0289 2025-01-13T00:08:00Z 76.582
CME0289 2025-01-13T00:09:00Z 23.211
CME0290 2025-01-13T01:00:00Z 38.460
CME0290 2025-01-13T01:01:00Z 9.069
CME0290 2025-01-13T01:02:00Z 10.784
CME0290 2025-01-13T01:03:00Z 51.924
CME0290 2025-01-13T01:04:00Z 25.231
CME0290 2025-01-13T01:05:00Z 0.996
CME0290 2025-01-13T01:06:00Z 88.385
CME0290 2025-01-13T01:07:00Z 9.632
CME0290 2025-01-13T01:08:00Z 74.726
CME0290 2025-01-13T01:09:00Z 72.072
CME0291 2025-01-13T02:00:00Z 17.951
CME0291 2025-01-13T02:01:00Z 5.133
CME0291 2025-01-13T02:02:00Z 77.826
CME0291 2025-01-13T02:03:00Z 74.636
CME0291 2025-01-13T02:04:00Z 88.063
CME0291 2025-01-13T02:05:00Z 24.922
CME0291 2025-01-13T02:06:00Z 83.706
CME0291 2025-01-13T02:07:00Z 9.233
CME0291 2025-01-13T02:08:00Z 35.582
CME0291 2025-01-13T02:09:00Z 3.918
CME0292 2025-01-13T03:00:00Z 18.224
CME0292 2025-01-13T03:01:00Z 38.649
CME0292 2025-01-13T03:02:00Z 14.941
CME0292 2025-01-13T03:03:00Z 71.789
CME0292 2025-01-13T03:04:00Z 91.542
CME0292 2025-01-13T03:05:00Z 7.710
CME0292 2025-01-13T03:06:00Z 8.611
CME0292 2025-01-13T03:07:00Z 36.132
CME0292 2025-01-13T03:08:00Z 2.702
CME0292 2025-01-13T03:09:00Z 56.816
CME0293 2025-01-13T04:00:00Z 4.770
CME0294 2025-01-13T05:00:00Z 8.229
CME0294 2025-01-13T05:01:00Z 61.448
CME0294 2025-01-13T05:02:00Z 34.630
CME0294 2025-01-13T05:03:00Z 13.949
CME0294 2025-01-13T05:04:00Z 69.103
CME0294 2025-01-13T05:05:00Z 9.538
CME0294 2025-01-13T05:06:00Z 59.444
CME0294 2025-01-13T05:07:00Z 4.078
CME0294 2025-01-13T05:08:00Z 38.604
CME0294 2025-01-13T05:09:00Z 72.694
CME0295 2025-01-13T06:00:00Z 23.263
CME0295 2025-01-13T06:01:00Z 20.204
CME0295 2025-01-13T06:02:00Z 81.134
CME0295 2025-01-13T06:03:00Z 0.609
CME0295 2025-01-13T06:04:00Z 78.601
CME0295 2025-01-13T06:05:00Z 98.562
CME0295 2025-01-13T06:06:00Z 3.887
CME0295 2025-01-13T06:07:00Z 53.990
CME0295 2025-01-13T06:08:00Z 6.652
CME0295 2025-01-13T06:09:00Z 41.488
CME0296 2025-01-13T07:00:00Z 56.595
CME0296 2025-01-13T07:01:00Z 2.468
CME0296 2025-01-13T07:02:00Z 73.223
CME0296 2025-01-13T07:03:00Z 6.368
CME0296 2025-01-13T07:04:00Z 51.504
CME0296 2025-01-13T07:05:00Z 16.416
CME0296 2025-01-13T07:06:00Z 37.354
CME0296 2025-01-13T07:07:00Z 45.178
CME0296 2025-01-13T07:08:00Z 2.294
CME0296 2025-01-13T07:09:00Z 19.319
CME0297 2025-01-13T08:00:00Z 36.280
CME0297 2025-01-13T08:01:00Z 75.130
CME0297 2025-01-13T08:02:00Z 6.017
CME0297 2025-01-13T08:03:00Z 59.037
CME0297 2025-01-13T08:04:00Z 13.036
CME0297 2025-01-13T08:05:00Z 48.741
CME0297 2025-01-13T08:06:00Z 7.332
CME0297 2025-01-13T08:07:00Z 55.494
CME0297 2025-01-13T08:08:00Z 9.744
CME0297 2025-01-13T08:09:00Z 61.270
CME0298 2025-01-13T09:00:00Z 8.288
CME0298 2025-01-13T09:01:00Z 6.319
CME0298 2025-01-13T09:02:00Z 66.450
CME0298 2025-01-13T09:03:00Z 67.217
CME0298 2025-01-13T09:04:00Z 76.872
CME0298 2025-01-13T09:05:00Z 30.368
CME0298 2025-01-13T09:06:00Z 7.531
CME0298 2025-01-13T09:07:00Z 44.061
CME0298 2025-01-13T09:08:00Z 59.569
CME0298 2025-01-13T09:09:00Z 44.989
CME0299 2025-01-13T10:00:00Z 58.806
CME0299 2025-01-13T10:01:00Z 7.785
CME0299 2025-01-13T10:02:00Z 54.132
CME0299 2025-01-13T10:03:00Z 26.338
CME0299 2025-01-13T10:04:00Z 66.031
CME0299 2025-01-13T10:05:00Z 10.356
CME0299 2025-01-13T10:06:00Z 62.183
CME0299 2025-01-13T10:07:00Z 40.814
CME0299 2025-01-13T10:08:00Z 4.639
CME0299 2025-01-13T10:09:00Z 0.904
CME0300 2025-01-13T11:00:00Z 96.981
CME0300 2025-01-13T11:01:00Z 77.663
CME0300 2025-01-13T11:02:00Z 9.844
CME0300 2025-01-13T11:03:00Z 64.600
CME0300 2025-01-13T11:04:00Z 0.488
CME0300 2025-01-13T11:05:00Z 98.875
CME0300 2025-01-13T11:06:00Z 7.408
CME0300 2025-01-13T11:07:00Z 90.879
CME0300 2025-01-13T11:08:00Z 79.358
CME0300 2025-01-13T11:09:00Z 86.141
CME0301 2025-01-13T12:00:00Z 5.932
CME0301 2025-01-13T12:01:00Z 50.067
CME0301 2025-01-13T12:02:00Z 6.835
CME0301 2025-01-13T12:03:00Z 66.954
CME0301 2025-01-13T12:04:00Z 22.027
CME0301 2025-01-13T12:05:00Z 60.253
CME0301 2025-01-13T12:06:00Z 31.342
CME0301 2025-01-13T12:07:00Z 2.470
CME0301 2025-01-13T12:08:00Z 64.922
CME0301 2025-01-13T12:09:00Z 31.153
CME0302 2025-01-13T13:00:00Z 26.911
CME0302 2025-01-13T13:01:00Z 42.085
CME0302 2025-01-13T13:02:00Z 20.984
CME0302 2025-01-13T13:03:00Z 85.427
CME0302 2025-01-13T13:04:00Z 44.720
CME0302 2025-01-13T13:05:00Z 28.497
CME0302 2025-01-13T13:06:00Z 8.175
CME0302 2025-01-13T13:07:00Z 1.286
CME0302 2025-01-13T13:08:00Z 24.524
CME0302 2025-01-13T13:09:00Z 1.367
CME0303 2025-01-13T14:00:00Z 48.601
CME0303 2025-01-13T14:01:00Z 14.826
CME0303 2025-01-13T14:02:00Z 4.648
CME0303 2025-01-13T14:03:00Z 19.018
CME0303 2025-01-13T14:04:00Z 3.034
CME0303 2025-01-13T14:05:00Z 28.484
CME0303 2025-01-13T14:06:00Z 2.010
CME0303 2025-01-13T14:07:00Z 65.716
CME0303 2025-01-13T14:08:00Z 66.655
CME0303 2025-01-13T14:09:00Z 53.013
CME0304 2025-01-13T15:00:00Z 36.702
CME0304 2025-01-13T15:01:00Z 8.399
CME0304 2025-01-13T15:02:00Z 76.609
CME0304 2025-01-13T15:03:00Z 81.747
CME0304 2025-01-13T15:04:00Z 97.513
CME0304 2025-01-13T15:05:00Z 6.623
CME0304 2025-01-13T15:06:00Z 46.242
CME0304 2025-01-13T15:07:00Z 5.616
CME0304 2025-01-13T15:08:00Z 12.920
CME0304 2025-01-13T15:09:00Z 43.363
CME0305 2025-01-13T16:00:00Z 8.889
CME0305 2025-01-13T16:01:00Z 63.365
CME0305 2025-01-13T16:02:00Z 16.281
CME0305 2025-01-13T16:03:00Z 3.756
CME0305 2025-01-13T16:04:00Z 52.680
CME0305 2025-01-13T16:05:00Z 94.870
CME0305 2025-01-13T16:06:00Z 11.380
CME0305 2025-01-13T16:07:00Z 38.903
CME0305 2025-01-13T16:08:00Z 39.464
CME0305 2025-01-13T16:09:00Z 6.774
CME0306 2025-01-13T17:00:00Z 79.966
CME0306 2025-01-13T17:01:00Z 7.077
CME0306 2025-01-13T17:02:00Z 12.488
CME0306 2025-01-13T17:03:00Z 73.388
CME0306 2025-01-13T17:04:00Z 8.136
CME0306 2025-01-13T17:05:00Z 46.842
CME0306 2025-01-13T17:06:00Z 86.645
CME0306 2025-01-13T17:07:00Z 16.242
CME0306 2025-01-13T17:08:00Z 5.694
CME0306 2025-01-13T17:09:00Z 98.395
CME0307 2025-01-13T18:00:00Z 3.324
CME0308 2025-01-13T19:00:00Z 85.141
CME0308 2025-01-13T19:01:00Z 4.498
CME0308 2025-01-13T19:02:00Z 46.627
CME0308 2025-01-13T19:03:00Z 1.818
CME0308 2025-01-13T19:04:00Z 52.059
CME0308 2025-01-13T19:05:00Z 58.576
CME0308 2025-01-13T19:06:00Z 41.035
CME0308 2025-01-13T19:07:00Z 61.237
CME0308 2025-01-13T19:08:00Z 90.503
CME0308 2025-01-13T19:09:00Z 8.283
CME0309 2025-01-13T20:00:00Z 23.427
CME0309 2025-01-13T20:01:00Z 30.748
CME0309 2025-01-13T20:02:00Z 0.702
CME0309 2025-01-13T20:03:00Z 43.786
CME0309 2025-01-13T20:04:00Z 93.976
CME0309 2025-01-13T20:05:00Z 32.728
CME0309 2025-01-13T20:06:00Z 64.516
CME0309 2025-01-13T20:07:00Z 3.033
CME0309 2025-01-13T20:08:00Z 89.338
CME0309 2025-01-13T20:09:00Z 0.522
CME0310 2025-01-13T21:00:00Z 9.733
CME0310 2025-01-13T21:01:00Z 39.321
CME0310 2025-01-13T21:02:00Z 45.568
CME0310 2025-01-13T21:03:00Z 8.667
CME0310 2025-01-13T21:04:00Z 8.354
CME0310 2025-01-13T21:05:00Z 80.614
CME0310 2025-01-13T21:06:00Z 19.665
CME0310 2025-01-13T21:07:00Z 62.327
CME0310 2025-01-13T21:08:00Z 35.294
CME0310 2025-01-13T21:09:00Z 35.832
CME0311 2025-01-13T22:00:00Z 58.175
CME0311 2025-01-13T22:01:00Z 69.466
CME0311 2025-01-13T22:02:00Z 49.782
CME0311 2025-01-13T22:03:00Z 14.426
CME0311 2025-01-13T22:04:00Z 58.085
CME0311 2025-01-13T22:05:00Z 8.586
CME0311 2025-01-13T22:06:00Z 1.455
CME0311 2025-01-13T22:07:00Z 33.755
CME0311 2025-01-13T22:08:00Z 10.218
CME0311 2025-01-13T22:09:00Z 1.165
CME0312 2025-01-13T23:00:00Z 97.162
CME0312 2025-01-13T23:01:00Z 5.008
CME0312 2025-01-13T23:02:00Z 13.710
CME0312 2025-01-13T23:03:00Z 15.443
CME0312 2025-01-13T23:04:00Z 31.485
CME0312 2025-01-13T23:05:00Z 3.315
CME0312 2025-01-13T23:06:00Z 36.069
CME0312 2025-01-13T23:07:00Z 16.839
CME0312 2025-01-13T23:08:00Z 7.846
CME0312 2025-01-13T23:09:00Z 65.127
CME0313 2025-01-14T00:00:00Z 3.940
CME0313 2025-01-14T00:01:00Z 99.750
CME0313 2025-01-14T00:02:00Z 7.965
CME0313 2025-01-14T00:03:00Z 87.386
CME0313 2025-01-14T00:04:00Z 9.306
CME0313 2025-01-14T00:05:00Z 80.705
CME0313 2025-01-14T00:06:00Z 88.303
CME0313 2025-01-14T00:07:00Z 44.670
CME0313 2025-01-14T00:08:00Z 72.771
CME0313 2025-01-14T00:09:00Z 71.154
CME0314 2025-01-14T01:00:00Z 0.812
CME0314 2025-01-14T01:01:00Z 25.861
CME0314 2025-01-14T01:02:00Z 32.094
CME0314 2025-01-14T01:03:00Z 59.242
CME0314 2025-01-14T01:04:00Z 70.762
CME0314 2025-01-14T01:05:00Z 0.587
CME0314 2025-01-14T01:06:00Z 29.177
CME0314 2025-01-14T01:07:00Z 42.293
CME0314 2025-01-14T01:08:00Z 4.053
CME0314 2025-01-14T01:09:00Z 99.918
CME0315 2025-01-14T02:00:00Z 83.225
CME0315 2025-01-14T02:01:00Z 41.372
CME0315 2025-01-14T02:02:00Z 7.512
CME0315 2025-01-14T02:03:00Z 72.497
CME0315 2025-01-14T02:04:00Z 11.774
CME0315 2025-01-14T02:05:00Z 36.288
CME0315 2025-01-14T02:06:00Z 3.034
CME0315 2025-01-14T02:07:00Z 4.234
CME0315 2025-01-14T02:08:00Z 51.192
CME0315 2025-01-14T02:09:00Z 78.528
CME0316 2025-01-14T03:00:00Z 1.873
CME0316 2025-01-14T03:01:00Z 56.712
CME0316 2025-01-14T03:02:00Z 46.730
CME0316 2025-01-14T03:03:00Z 57.371
CME0316 2025-01-14T03:04:00Z 51.651
CME0316 2025-01-14T03:05:00Z 5.287
CME0316 2025-01-14T03:06:00Z 89.286
CME0316 2025-01-14T03:07:00Z 78.072
CME0316 2025-01-14T03:08:00Z 7.725
CME0316 2025-01-14T03:09:00Z 48.955
CME0317 2025-01-14T04:00:00Z 85.670
CME0317 2025-01-14T04:01:00Z 89.202
CME0317 2025-01-14T04:02:00Z 35.574
CME0317 2025-01-14T04:03:00Z 54.803
CME0317 2025-01-14T04:04:00Z 0.137
CME0317 2025-01-14T04:05:00Z 69.724
CME0317 2025-01-14T04:06:00Z 5.315
CME0317 2025-01-14T04:07:00Z 53.108
CME0317 2025-01-14T04:08:00Z 1.897
CME0317 2025-01-14T04:09:00Z 24.068
CME0318 2025-01-14T05:00:00Z 2.556
CME0318 2025-01-14T05:01:00Z 1.982
CME0318 2025-01-14T05:02:00Z 97.474
CME0318 2025-01-14T05:03:00Z 51.925
CME0318 2025-01-14T05:04:00Z 7.366
CME0318 2025-01-14T05:05:00Z 51.254
CME0318 2025-01-14T05:06:00Z 40.982
CME0318 2025-01-14T05:07:00Z 11.699
CME0318 2025-01-14T05:08:00Z 34.305
CME0318 2025-01-14T05:09:00Z 36.414
CME0319 2025-01-14T06:00:00Z 6.128
CME0320 2025-01-14T07:00:00Z 56.592
CME0320 2025-01-14T07:01:00Z 2.778
CME0320 2025-01-14T07:02:00Z 38.265
CME0320 2025-01-14T07:03:00Z 43.879
CME0320 2025-01-14T07:04:00Z 44.858
CME0320 2025-01-14T07:05:00Z 4.333
CME0320 2025-01-14T07:06:00Z 99.508
CME0320 2025-01-14T07:07:00Z 9.732
CME0320 2025-01-14T07:08:00Z 63.937
CME0320 2025-01-14T07:09:00Z 44.888
CME0321 2025-01-14T08:00:00Z 79.160
CME0321 2025-01-14T08:01:00Z 8.221
CME0321 2025-01-14T08:02:00Z 57.186
CME0321 2025-01-14T08:03:00Z 72.247
CME0321 2025-01-14T08:04:00Z 74.881
CME0321 2025-01-14T08:05:00Z 84.811
CME0321 2025-01-14T08:06:00Z 65.090
CME0321 2025-01-14T08:07:00Z 5.620
CME0321 2025-01-14T08:08:00Z 97.353
CME0321 2025-01-14T08:09:00Z 7.960
CME0322 2025-01-14T09:00:00Z 36.541
CME0322 2025-01-14T09:01:00Z 93.863
CME0322 2025-01-14T09:02:00Z 67.193
CME0322 2025-01-14T09:03:00Z 4.300
CME0322 2025-01-14T09:04:00Z 3.023
CME0322 2025-01-14T09:05:00Z 43.960
CME0322 2025-01-14T09:06:00Z 20.980
CME0322 2025-01-14T09:07:00Z 44.607
CME0322 2025-01-14T09:08:00Z 1.372
CME0322 2025-01-14T09:09:00Z 48.785
CME0323 2025-01-14T10:00:00Z 50.097
CME0323 2025-01-14T10:01:00Z 9.814
CME0323 2025-01-14T10:02:00Z 23.670
CME0323 2025-01-14T10:03:00Z 0.554
CME0323 2025-01-14T10:04:00Z 56.978
CME0323 2025-01-14T10:05:00Z 71.040
CME0323 2025-01-14T10:06:00Z 37.948
CME0323 2025-01-14T10:07:00Z 99.570
CME0323 2025-01-14T10:08:00Z 0.877
CME0323 2025-01-14T10:09:00Z 62.820
CME0324 2025-01-14T11:00:00Z 4.483
CME0324 2025-01-14T11:01:00Z 97.016
CME0324 2025-01-14T11:02:00Z 34.949
CME0324 2025-01-14T11:03:00Z 6.467
CME0324 2025-01-14T11:04:00Z 54.673
CME0324 2025-01-14T11:05:00Z 97.588
CME0324 2025-01-14T11:06:00Z 8.828
CME0324 2025-01-14T11:07:00Z 47.803
CME0324 2025-01-14T11:08:00Z 87.979
CME0324 2025-01-14T11:09:00Z 28.916
CME0325 2025-01-14T12:00:00Z 6.396
CME0325 2025-01-14T12:01:00Z 88.983
CME0325 2025-01-14T12:02:00Z 46.867
CME0325 2025-01-14T12:03:00Z 4.070
CME0325 2025-01-14T12:04:00Z 49.564
CME0325 2025-01-14T12:05:00Z 82.951
CME0325 2025-01-14T12:06:00Z 3.001
CME0325 2025-01-14T12:07:00Z 83.620
CME0325 2025-01-14T12:08:00Z 90.435
CME0325 2025-01-14T12:09:00Z 80.562
CME0326 2025-01-14T13:00:00Z 29.225
CME0326 2025-01-14T13:01:00Z 11.843
CME0326 2025-01-14T13:02:00Z 6.640
CME0326 2025-01-14T13:03:00Z 36.023
CME0326 2025-01-14T13:04:00Z 8.401
CME0326 2025-01-14T13:05:00Z 41.616
CME0326 2025-01-14T13:06:00Z 37.869
CME0326 2025-01-14T13:07:00Z 22.274
CME0326 2025-01-14T13:08:00Z 86.550
CME0326 2025-01-14T13:09:00Z 5.692
CME0327 2025-01-14T14:00:00Z 70.086
CME0327 2025-01-14T14:01:00Z 49.988
CME0327 2025-01-14T14:02:00Z 8.475
CME0327 2025-01-14T14:03:00Z 75.834
CME0327 2025-01-14T14:04:00Z 82.674
CME0327 2025-01-14T14:05:00Z 34.648
CME0327 2025-01-14T14:06:00Z 3.292
CME0327 2025-01-14T14:07:00Z 71.863
CME0327 2025-01-14T14:08:00Z 81.225
CME0327 2025-01-14T14:09:00Z 3.559
CME0328 2025-01-14T15:00:00Z 18.150
CME0328 2025-01-14T15:01:00Z 39.863
CME0328 2025-01-14T15:02:00Z 59.571
CME0328 2025-01-14T15:03:00Z 2.420
CME0328 2025-01-14T15:04:00Z 90.814
CME0328 2025-01-14T15:05:00Z 14.590
CME0328 2025-01-14T15:06:00Z 1.488
CME0328 2025-01-14T15:07:00Z 97.910
CME0328 2025-01-14T15:08:00Z 75.099
CME0328 2025-01-14T15:09:00Z 9.805
CME0329 2025-01-14T16:00:00Z 91.442
CME0329 2025-01-14T16:01:00Z 43.632
CME0329 2025-01-14T16:02:00Z 49.134
CME0329 2025-01-14T16:03:00Z 61.428
CME0329 2025-01-14T16:04:00Z 7.578
CME0329 2025-01-14T16:05:00Z 69.127
CME0329 2025-01-14T16:06:00Z 5.033
CME0329 2025-01-14T16:07:00Z 22.145
CME0329 2025-01-14T16:08:00Z 76.009
CME0329 2025-01-14T16:09:00Z 1.303
CME0330 2025-01-14T17:00:00Z 55.016
CME0330 2025-01-14T17:01:00Z 11.473
CME0330 2025-01-14T17:02:00Z 7.078
