CME_ID timestamp radio_bursts_sfu
CME0171 2025-01-08T02:00:00Z 2292.346
CME0171 2025-01-08T02:01:00Z 1549.277
CME0171 2025-01-08T02:02:00Z 293.096
CME0171 2025-01-08T02:03:00Z 667.756
CME0171 2025-01-08T02:04:00Z 4312.250
CME0171 2025-01-08T02:05:00Z 802.358
CME0171 2025-01-08T02:06:00Z 2684.157
CME0171 2025-01-08T02:07:00Z 2443.722
CME0171 2025-01-08T02:08:00Z 3172.133
CME0171 2025-01-08T02:09:00Z 4735.909
CME0172 2025-01-08T03:00:00Z 3321.511
CME0172 2025-01-08T03:01:00Z 1513.908
CME0172 2025-01-08T03:02:00Z 4036.528
CME0172 2025-01-08T03:03:00Z 905.634
CME0172 2025-01-08T03:04:00Z 389.475
CME0172 2025-01-08T03:05:00Z 2782.398
CME0172 2025-01-08T03:06:00Z 3194.583
CME0172 2025-01-08T03:07:00Z 3442.462
CME0172 2025-01-08T03:08:00Z 3005.740
CME0172 2025-01-08T03:09:00Z 44.320
CME0173 2025-01-08T04:00:00Z 3650.018
CME0173 2025-01-08T04:01:00Z 806.490
CME0173 2025-01-08T04:02:00Z 1893.027
CME0173 2025-01-08T04:03:00Z 1287.648
CME0173 2025-01-08T04:04:00Z 108.310
CME0173 2025-01-08T04:05:00Z 1574.785
CME0173 2025-01-08T04:06:00Z 4746.659
CME0173 2025-01-08T04:07:00Z 233.229
CME0173 2025-01-08T04:08:00Z 3048.844
CME0173 2025-01-08T04:09:00Z 3023.639
CME0174 2025-01-08T05:00:00Z 4458.214
CME0174 2025-01-08T05:01:00Z 2318.062
CME0174 2025-01-08T05:02:00Z 3926.536
CME0174 2025-01-08T05:03:00Z 553.091
CME0174 2025-01-08T05:04:00Z 2342.660
CME0174 2025-01-08T05:05:00Z 2163.436
CME0174 2025-01-08T05:06:00Z 3910.668
CME0174 2025-01-08T05:07:00Z 695.185
CME0174 2025-01-08T05:08:00Z 4699.306
CME0174 2025-01-08T05:09:00Z 832.930
CME0175 2025-01-08T06:00:00Z 145.543
CME0175 2025-01-08T06:01:00Z 1620.486
CME0175 2025-01-08T06:02:00Z 3837.669
CME0175 2025-01-08T06:03:00Z 861.666
CME0175 2025-01-08T06:04:00Z 4756.169
CME0175 2025-01-08T06:05:00Z 4232.489
CME0175 2025-01-08T06:06:00Z 2491.094
CME0175 2025-01-08T06:07:00Z 4724.696
CME0175 2025-01-08T06:08:00Z 1110.130
CME0175 2025-01-08T06:09:00Z 402.278
CME0176 2025-01-08T07:00:00Z 2643.485
CME0176 2025-01-08T07:01:00Z 4016.021
CME0176 2025-01-08T07:02:00Z 2465.939
CME0176 2025-01-08T07:03:00Z 678.915
CME0176 2025-01-08T07:04:00Z 3795.520
CME0176 2025-01-08T07:05:00Z 254.486
CME0176 2025-01-08T07:06:00Z 850.670
CME0176 2025-01-08T07:07:00Z 2043.772
CME0176 2025-01-08T07:08:00Z 3050.841
CME0176 2025-01-08T07:09:00Z 2444.774
CME0177 2025-01-08T08:00:00Z 1754.952
CME0177 2025-01-08T08:01:00Z 1582.394
CME0177 2025-01-08T08:02:00Z 566.732
CME0177 2025-01-08T08:03:00Z 3876.475
CME0177 2025-01-08T08:04:00Z 645.540
CME0177 2025-01-08T08:05:00Z 2201.567
CME0177 2025-01-08T08:06:00Z 1703.265
CME0177 2025-01-08T08:07:00Z 276.713
CME0177 2025-01-08T08:08:00Z 4432.702
CME0177 2025-01-08T08:09:00Z 4616.706
CME0178 2025-01-08T09:00:00Z 1000.912
CME0178 2025-01-08T09:01:00Z 3244.686
CME0178 2025-01-08T09:02:00Z 324.826
CME0178 2025-01-08T09:03:00Z 4576.014
CME0178 2025-01-08T09:04:00Z 321.071
CME0178 2025-01-08T09:05:00Z 2988.136
CME0178 2025-01-08T09:06:00Z 2528.819
CME0178 2025-01-08T09:07:00Z 203.831
CME0178 2025-01-08T09:08:00Z 3924.135
CME0178 2025-01-08T09:09:00Z 3893.248
CME0179 2025-01-08T10:00:00Z 2228.710
CME0179 2025-01-08T10:01:00Z 1154.257
CME0179 2025-01-08T10:02:00Z 3982.421
CME0179 2025-01-08T10:03:00Z 2223.618
CME0179 2025-01-08T10:04:00Z 1803.852
CME0179 2025-01-08T10:05:00Z 1017.379
CME0179 2025-01-08T10:06:00Z 876.411
CME0179 2025-01-08T10:07:00Z 172.909
CME0179 2025-01-08T10:08:00Z 563.118
CME0179 2025-01-08T10:09:00Z 4175.036
CME0180 2025-01-08T11:00:00Z 167.918
CME0180 2025-01-08T11:01:00Z 4960.128
CME0180 2025-01-08T11:02:00Z 4134.124
CME0180 2025-01-08T11:03:00Z 1946.901
CME0180 2025-01-08T11:04:00Z 4035.982
CME0180 2025-01-08T11:05:00Z 2862.271
CME0180 2025-01-08T11:06:00Z 3106.102
CME0180 2025-01-08T11:07:00Z 3284.953
CME0180 2025-01-08T11:08:00Z 885.412
CME0180 2025-01-08T11:09:00Z 972.093
CME0181 2025-01-08T12:00:00Z 493.471
CME0181 2025-01-08T12:01:00Z 374.684
CME0181 2025-01-08T12:02:00Z 1070.496
CME0181 2025-01-08T12:03:00Z 399.046
CME0181 2025-01-08T12:04:00Z 3142.881
CME0181 2025-01-08T12:05:00Z 4494.848
CME0181 2025-01-08T12:06:00Z 3411.464
CME0181 2025-01-08T12:07:00Z 1084.169
CME0181 2025-01-08T12:08:00Z 2431.464
CME0181 2025-01-08T12:09:00Z 3622.598
CME0182 2025-01-08T13:00:00Z 2687.443
CME0182 2025-01-08T13:01:00Z 3977.659
CME0182 2025-01-08T13:02:00Z 320.490
CME0182 2025-01-08T13:03:00Z 1675.890
CME0182 2025-01-08T13:04:00Z 2262.460
CME0182 2025-01-08T13:05:00Z 943.128
CME0182 2025-01-08T13:06:00Z 4819.173
CME0182 2025-01-08T13:07:00Z 4824.882
CME0182 2025-01-08T13:08:00Z 212.237
CME0182 2025-01-08T13:09:00Z 3589.048
CME0183 2025-01-08T14:00:00Z 1180.989
CME0183 2025-01-08T14:01:00Z 3569.195
CME0183 2025-01-08T14:02:00Z 451.992
CME0183 2025-01-08T14:03:00Z 4226.431
CME0183 2025-01-08T14:04:00Z 4028.315
CME0183 2025-01-08T14:05:00Z 841.029
CME0183 2025-01-08T14:06:00Z 343.876
CME0183 2025-01-08T14:07:00Z 2811.165
CME0183 2025-01-08T14:08:00Z 3846.015
CME0183 2025-01-08T14:09:00Z 1679.769
CME0184 2025-01-08T15:00:00Z 821.100
CME0184 2025-01-08T15:01:00Z 4362.018
CME0184 2025-01-08T15:02:00Z 3631.539
CME0184 2025-01-08T15:03:00Z 76.293
CME0184 2025-01-08T15:04:00Z 2365.062
CME0184 2025-01-08T15:05:00Z 4904.587
CME0184 2025-01-08T15:06:00Z 1655.333
CME0184 2025-01-08T15:07:00Z 3643.379
CME0184 2025-01-08T15:08:00Z 197.602
CME0184 2025-01-08T15:09:00Z 2122.964
CME0185 2025-01-08T16:00:00Z 717.482
CME0186 2025-01-08T17:00:00Z 505.627
CME0186 2025-01-08T17:01:00Z 2778.994
CME0186 2025-01-08T17:02:00Z 3489.193
CME0186 2025-01-08T17:03:00Z 2688.874
CME0186 2025-01-08T17:04:00Z 3529.508
CME0186 2025-01-08T17:05:00Z 3698.071
CME0186 2025-01-08T17:06:00Z 3744.728
CME0186 2025-01-08T17:07:00Z 432.455
CME0186 2025-01-08T17:08:00Z 2937.840
CME0186 2025-01-08T17:09:00Z 279.725
CME0187 2025-01-08T18:00:00Z 3259.820
CME0187 2025-01-08T18:01:00Z 208.794
CME0187 2025-01-08T18:02:00Z 407.107
CME0187 2025-01-08T18:03:00Z 2045.604
CME0187 2025-01-08T18:04:00Z 809.280
CME0187 2025-01-08T18:05:00Z 2642.441
CME0187 2025-01-08T18:06:00Z 1260.662
CME0187 2025-01-08T18:07:00Z 4292.147
CME0187 2025-01-08T18:08:00Z 3335.412
CME0187 2025-01-08T18:09:00Z 1399.352
CME0188 2025-01-08T19:00:00Z 884.440
CME0188 2025-01-08T19:01:00Z 2791.762
CME0188 2025-01-08T19:02:00Z 2537.654
CME0188 2025-01-08T19:03:00Z 1946.118
CME0188 2025-01-08T19:04:00Z 809.419
CME0188 2025-01-08T19:05:00Z 2759.178
CME0188 2025-01-08T19:06:00Z 2936.093
CME0188 2025-01-08T19:07:00Z 2243.993
CME0188 2025-01-08T19:08:00Z 2616.685
CME0188 2025-01-08T19:09:00Z 668.441
CME0189 2025-01-08T20:00:00Z 4524.351
CME0189 2025-01-08T20:01:00Z 2867.331
CME0189 2025-01-08T20:02:00Z 961.482
CME0189 2025-01-08T20:03:00Z 2094.107
CME0189 2025-01-08T20:04:00Z 1186.997
CME0189 2025-01-08T20:05:00Z 310.873
CME0189 2025-01-08T20:06:00Z 2626.881
CME0189 2025-01-08T20:07:00Z 2023.465
CME0189 2025-01-08T20:08:00Z 3937.314
CME0189 2025-01-08T20:09:00Z 992.610
CME0190 2025-01-08T21:00:00Z 288.375
CME0190 2025-01-08T21:01:00Z 174.095
CME0190 2025-01-08T21:02:00Z 2678.190
CME0190 2025-01-08T21:03:00Z 2733.912
CME0190 2025-01-08T21:04:00Z 1277.069
CME0190 2025-01-08T21:05:00Z 4464.935
CME0190 2025-01-08T21:06:00Z 122.009
CME0190 2025-01-08T21:07:00Z 1995.114
CME0190 2025-01-08T21:08:00Z 2074.303
CME0190 2025-01-08T21:09:00Z 2605.925
CME0191 2025-01-08T22:00:00Z 2214.556
CME0191 2025-01-08T22:01:00Z 3975.600
CME0191 2025-01-08T22:02:00Z 4421.462
CME0191 2025-01-08T22:03:00Z 4306.127
CME0191 2025-01-08T22:04:00Z 3413.970
CME0191 2025-01-08T22:05:00Z 2586.656
CME0191 2025-01-08T22:06:00Z 988.174
CME0191 2025-01-08T22:07:00Z 964.218
CME0191 2025-01-08T22:08:00Z 2539.142
CME0191 2025-01-08T22:09:00Z 266.803
CME0192 2025-01-08T23:00:00Z 1357.333
CME0192 2025-01-08T23:01:00Z 4581.574
CME0192 2025-01-08T23:02:00Z 836.944
CME0192 2025-01-08T23:03:00Z 4560.226
CME0192 2025-01-08T23:04:00Z 753.284
CME0192 2025-01-08T23:05:00Z 295.034
CME0192 2025-01-08T23:06:00Z 2838.078
CME0192 2025-01-08T23:07:00Z 2343.771
CME0192 2025-01-08T23:08:00Z 1327.342
CME0192 2025-01-08T23:09:00Z 2397.512
CME0193 2025-01-09T00:00:00Z 3889.314
CME0193 2025-01-09T00:01:00Z 1494.170
CME0193 2025-01-09T00:02:00Z 1857.775
CME0193 2025-01-09T00:03:00Z 454.851
CME0193 2025-01-09T00:04:00Z 1704.592
CME0193 2025-01-09T00:05:00Z 4723.302
CME0193 2025-01-09T00:06:00Z 4013.525
CME0193 2025-01-09T00:07:00Z 791.100
CME0193 2025-01-09T00:08:00Z 4230.160
CME0193 2025-01-09T00:09:00Z 130.982
CME0194 2025-01-09T01:00:00Z 236.161
CME0194 2025-01-09T01:01:00Z 3872.672
CME0194 2025-01-09T01:02:00Z 4922.054
CME0194 2025-01-09T01:03:00Z 1985.329
CME0194 2025-01-09T01:04:00Z 4970.148
CME0194 2025-01-09T01:05:00Z 182.739
CME0194 2025-01-09T01:06:00Z 4119.818
CME0194 2025-01-09T01:07:00Z 481.840
CME0194 2025-01-09T01:08:00Z 4857.181
CME0194 2025-01-09T01:09:00Z 1829.086
CME0195 2025-01-09T02:00:00Z 4791.351
CME0195 2025-01-09T02:01:00Z 626.748
CME0195 2025-01-09T02:02:00Z 4683.954
CME0195 2025-01-09T02:03:00Z 2701.384
CME0195 2025-01-09T02:04:00Z 819.716
CME0195 2025-01-09T02:05:00Z 3898.185
CME0195 2025-01-09T02:06:00Z 3771.538
CME0195 2025-01-09T02:07:00Z 4199.599
CME0195 2025-01-09T02:08:00Z 2254.772
CME0195 2025-01-09T02:09:00Z 271.907
CME0196 2025-01-09T03:00:00Z 544.770
CME0196 2025-01-09T03:01:00Z 3123.620
CME0196 2025-01-09T03:02:00Z 1377.572
CME0196 2025-01-09T03:03:00Z 4988.354
CME0196 2025-01-09T03:04:00Z 2768.794
CME0196 2025-01-09T03:05:00Z 2759.281
CME0196 2025-01-09T03:06:00Z 3441.426
CME0196 2025-01-09T03:07:00Z 980.800
CME0196 2025-01-09T03:08:00Z 457.643
CME0196 2025-01-09T03:09:00Z 3729.725
CME0197 2025-01-09T04:00:00Z 539.745
CME0198 2025-01-09T05:00:00Z 2578.927
CME0198 2025-01-09T05:01:00Z 877.111
CME0198 2025-01-09T05:02:00Z 3412.135
CME0198 2025-01-09T05:03:00Z 1115.747
CME0198 2025-01-09T05:04:00Z 4071.850
CME0198 2025-01-09T05:05:00Z 2423.837
CME0198 2025-01-09T05:06:00Z 910.822
CME0198 2025-01-09T05:07:00Z 4354.020
CME0198 2025-01-09T05:08:00Z 2556.791
CME0198 2025-01-09T05:09:00Z 137.971
CME0199 2025-01-09T06:00:00Z 4040.097
CME0199 2025-01-09T06:01:00Z 822.752
CME0199 2025-01-09T06:02:00Z 281.889
CME0199 2025-01-09T06:03:00Z 4838.578
CME0199 2025-01-09T06:04:00Z 2136.223
CME0199 2025-01-09T06:05:00Z 1549.400
CME0199 2025-01-09T06:06:00Z 2386.938
CME0199 2025-01-09T06:07:00Z 972.889
CME0199 2025-01-09T06:08:00Z 2848.377
CME0199 2025-01-09T06:09:00Z 4403.263
CME0200 2025-01-09T07:00:00Z 416.586
CME0200 2025-01-09T07:01:00Z 220.151
CME0200 2025-01-09T07:02:00Z 2902.066
CME0200 2025-01-09T07:03:00Z 3879.683
CME0200 2025-01-09T07:04:00Z 4022.591
CME0200 2025-01-09T07:05:00Z 4979.841
CME0200 2025-01-09T07:06:00Z 4113.267
CME0200 2025-01-09T07:07:00Z 4919.090
CME0200 2025-01-09T07:08:00Z 749.992
CME0200 2025-01-09T07:09:00Z 3087.018
CME0201 2025-01-09T08:00:00Z 4364.742
CME0201 2025-01-09T08:01:00Z 441.123
CME0201 2025-01-09T08:02:00Z 4880.476
CME0201 2025-01-09T08:03:00Z 955.667
CME0201 2025-01-09T08:04:00Z 1007.548
CME0201 2025-01-09T08:05:00Z 701.789
CME0201 2025-01-09T08:06:00Z 4160.353
CME0201 2025-01-09T08:07:00Z 1719.781
CME0201 2025-01-09T08:08:00Z 1827.990
CME0201 2025-01-09T08:09:00Z 3914.190
CME0202 2025-01-09T09:00:00Z 4695.186
CME0202 2025-01-09T09:01:00Z 4788.507
CME0202 2025-01-09T09:02:00Z 4405.266
CME0202 2025-01-09T09:03:00Z 2553.141
CME0202 2025-01-09T09:04:00Z 4237.136
CME0202 2025-01-09T09:05:00Z 2874.093
CME0202 2025-01-09T09:06:00Z 491.535
CME0202 2025-01-09T09:07:00Z 278.446
CME0202 2025-01-09T09:08:00Z 4713.909
CME0202 2025-01-09T09:09:00Z 679.875
CME0203 2025-01-09T10:00:00Z 1346.976
CME0203 2025-01-09T10:01:00Z 1070.677
CME0203 2025-01-09T10:02:00Z 333.457
CME0203 2025-01-09T10:03:00Z 934.815
CME0203 2025-01-09T10:04:00Z 851.395
CME0203 2025-01-09T10:05:00Z 2437.594
CME0203 2025-01-09T10:06:00Z 2744.802
CME0203 2025-01-09T10:07:00Z 3312.666
CME0203 2025-01-09T10:08:00Z 3700.044
CME0203 2025-01-09T10:09:00Z 2529.196
CME0204 2025-01-09T11:00:00Z 15.898
CME0204 2025-01-09T11:01:00Z 1224.577
CME0204 2025-01-09T11:02:00Z 1510.872
CME0204 2025-01-09T11:03:00Z 802.282
CME0204 2025-01-09T11:04:00Z 4908.100
CME0204 2025-01-09T11:05:00Z 4839.278
CME0204 2025-01-09T11:06:00Z 2762.955
CME0204 2025-01-09T11:07:00Z 4826.528
CME0204 2025-01-09T11:08:00Z 3186.314
CME0204 2025-01-09T11:09:00Z 490.652
CME0205 2025-01-09T12:00:00Z 3050.936
CME0205 2025-01-09T12:01:00Z 2161.873
CME0205 2025-01-09T12:02:00Z 2130.537
CME0205 2025-01-09T12:03:00Z 2742.602
CME0205 2025-01-09T12:04:00Z 914.838
CME0205 2025-01-09T12:05:00Z 3123.647
CME0205 2025-01-09T12:06:00Z 590.161
CME0205 2025-01-09T12:07:00Z 116.051
CME0205 2025-01-09T12:08:00Z 3681.689
CME0205 2025-01-09T12:09:00Z 2612.641
CME0206 2025-01-09T13:00:00Z 693.510
CME0207 2025-01-09T14:00:00Z 3915.020
CME0207 2025-01-09T14:01:00Z 184.375
CME0207 2025-01-09T14:02:00Z 4024.325
CME0207 2025-01-09T14:03:00Z 99.994
CME0207 2025-01-09T14:04:00Z 3328.315
CME0207 2025-01-09T14:05:00Z 3962.273
CME0207 2025-01-09T14:06:00Z 2065.901
CME0207 2025-01-09T14:07:00Z 787.004
CME0207 2025-01-09T14:08:00Z 3882.865
CME0207 2025-01-09T14:09:00Z 2770.656
CME0208 2025-01-09T15:00:00Z 771.961
CME0208 2025-01-09T15:01:00Z 1849.065
CME0208 2025-01-09T15:02:00Z 2748.515
CME0208 2025-01-09T15:03:00Z 2409.498
CME0208 2025-01-09T15:04:00Z 2014.793
CME0208 2025-01-09T15:05:00Z 2733.156
CME0208 2025-01-09T15:06:00Z 4468.482
CME0208 2025-01-09T15:07:00Z 3437.409
CME0208 2025-01-09T15:08:00Z 68.153
CME0208 2025-01-09T15:09:00Z 213.267
CME0209 2025-01-09T16:00:00Z 4252.491
CME0209 2025-01-09T16:01:00Z 349.516
CME0209 2025-01-09T16:02:00Z 1791.013
CME0209 2025-01-09T16:03:00Z 3553.588
CME0209 2025-01-09T16:04:00Z 23.344
CME0209 2025-01-09T16:05:00Z 839.442
CME0209 2025-01-09T16:06:00Z 1674.410
CME0209 2025-01-09T16:07:00Z 3306.975
CME0209 2025-01-09T16:08:00Z 4669.166
CME0209 2025-01-09T16:09:00Z 2923.488
CME0210 2025-01-09T17:00:00Z 304.507
CME0210 2025-01-09T17:01:00Z 1593.838
CME0210 2025-01-09T17:02:00Z 237.340
CME0210 2025-01-09T17:03:00Z 3149.046
CME0210 2025-01-09T17:04:00Z 3539.908
CME0210 2025-01-09T17:05:00Z 4497.753
CME0210 2025-01-09T17:06:00Z 3564.456
CME0210 2025-01-09T17:07:00Z 4826.055
CME0210 2025-01-09T17:08:00Z 4230.516
CME0210 2025-01-09T17:09:00Z 661.914
CME0211 2025-01-09T18:00:00Z 342.840
CME0211 2025-01-09T18:01:00Z 1694.053
CME0211 2025-01-09T18:02:00Z 3983.801
CME0211 2025-01-09T18:03:00Z 4846.600
CME0211 2025-01-09T18:04:00Z 1873.437
CME0211 2025-01-09T18:05:00Z 977.542
CME0211 2025-01-09T18:06:00Z 336.514
CME0211 2025-01-09T18:07:00Z 2357.006
CME0211 2025-01-09T18:08:00Z 1532.740
CME0211 2025-01-09T18:09:00Z 3549.336
CME0212 2025-01-09T19:00:00Z 4585.610
CME0212 2025-01-09T19:01:00Z 1410.355
CME0212 2025-01-09T19:02:00Z 2808.366
CME0212 2025-01-09T19:03:00Z 167.258
CME0212 2025-01-09T19:04:00Z 182.901
CME0212 2025-01-09T19:05:00Z 1956.894
CME0212 2025-01-09T19:06:00Z 1737.815
CME0212 2025-01-09T19:07:00Z 452.704
CME0212 2025-01-09T19:08:00Z 1975.645
CME0212 2025-01-09T19:09:00Z 2911.033
CME0213 2025-01-09T20:00:00Z 2567.546
CME0213 2025-01-09T20:01:00Z 3971.918
CME0213 2025-01-09T20:02:00Z 4353.373
CME0213 2025-01-09T20:03:00Z 438.550
CME0213 2025-01-09T20:04:00Z 1837.153
CME0213 2025-01-09T20:05:00Z 2261.649
CME0213 2025-01-09T20:06:00Z 450.532
CME0213 2025-01-09T20:07:00Z 2636.362
CME0213 2025-01-09T20:08:00Z 2525.305
CME0213 2025-01-09T20:09:00Z 162.782
CME0214 2025-01-09T21:00:00Z 1429.149
CME0214 2025-01-09T21:01:00Z 861.373
CME0214 2025-01-09T21:02:00Z 1655.389
CME0214 2025-01-09T21:03:00Z 4244.983
CME0214 2025-01-09T21:04:00Z 1869.802
CME0214 2025-01-09T21:05:00Z 172.968
CME0214 2025-01-09T21:06:00Z 3690.084
CME0214 2025-01-09T21:07:00Z 4530.918
CME0214 2025-01-09T21:08:00Z 805.895
CME0214 2025-01-09T21:09:00Z 3319.695
CME0215 2025-01-09T22:00:00Z 22.977
CME0215 2025-01-09T22:01:00Z 663.751
CME0215 2025-01-09T22:02:00Z 3667.886
CME0215 2025-01-09T22:03:00Z 3217.857
CME0215 2025-01-09T22:04:00Z 2753.570
CME0215 2025-01-09T22:05:00Z 379.659
CME0215 2025-01-09T22:06:00Z 4666.330
CME0215 2025-01-09T22:07:00Z 1017.140
CME0215 2025-01-09T22:08:00Z 2985.859
CME0215 2025-01-09T22:09:00Z 3391.721
CME0216 2025-01-09T23:00:00Z 2780.708
CME0216 2025-01-09T23:01:00Z 954.947
CME0216 2025-01-09T23:02:00Z 4140.911
CME0216 2025-01-09T23:03:00Z 2707.163
CME0216 2025-01-09T23:04:00Z 742.536
CME0216 2025-01-09T23:05:00Z 4992.893
CME0216 2025-01-09T23:06:00Z 676.925
CME0216 2025-01-09T23:07:00Z 3780.537
CME0216 2025-01-09T23:08:00Z 1402.036
CME0216 2025-01-09T23:09:00Z 1708.776
CME0217 2025-01-10T00:00:00Z 4439.134
CME0217 2025-01-10T00:01:00Z 1602.685
CME0217 2025-01-10T00:02:00Z 812.436
CME0217 2025-01-10T00:03:00Z 508.700
CME0217 2025-01-10T00:04:00Z 2889.751
CME0217 2025-01-10T00:05:00Z 215.592
CME0217 2025-01-10T00:06:00Z 1844.061
CME0217 2025-01-10T00:07:00Z 3327.646
CME0217 2025-01-10T00:08:00Z 2907.410
CME0217 2025-01-10T00:09:00Z 3429.567
CME0218 2025-01-10T01:00:00Z 994.620
CME0218 2025-01-10T01:01:00Z 414.216
CME0218 2025-01-10T01:02:00Z 3036.035
CME0218 2025-01-10T01:03:00Z 3141.114
CME0218 2025-01-10T01:04:00Z 2514.383
CME0218 2025-01-10T01:05:00Z 4689.312
CME0218 2025-01-10T01:06:00Z 4679.832
CME0218 2025-01-10T01:07:00Z 150.792
CME0218 2025-01-10T01:08:00Z 2304.637
CME0218 2025-01-10T01:09:00Z 3908.662
CME0219 2025-01-10T02:00:00Z 797.165
CME0219 2025-01-10T02:01:00Z 1035.826
CME0219 2025-01-10T02:02:00Z 1391.080
CME0219 2025-01-10T02:03:00Z 275.407
CME0219 2025-01-10T02:04:00Z 3568.967
CME0219 2025-01-10T02:05:00Z 4574.897
CME0219 2025-01-10T02:06:00Z 2378.769
CME0219 2025-01-10T02:07:00Z 759.237
CME0219 2025-01-10T02:08:00Z 2555.912
CME0219 2025-01-10T02:09:00Z 1982.304
CME0220 2025-01-10T03:00:00Z 700.539
CME0220 2025-01-10T03:01:00Z 4835.761
CME0220 2025-01-10T03:02:00Z 1467.987
CME0220 2025-01-10T03:03:00Z 3801.632
CME0220 2025-01-10T03:04:00Z 3423.613
CME0220 2025-01-10T03:05:00Z 3628.538
CME0220 2025-01-10T03:06:00Z 685.514
CME0220 2025-01-10T03:07:00Z 1600.890
CME0220 2025-01-10T03:08:00Z 4890.354
CME0220 2025-01-10T03:09:00Z 160.836
CME0221 2025-01-10T04:00:00Z 2310.057
CME0221 2025-01-10T04:01:00Z 291.907
CME0221 2025-01-10T04:02:00Z 3116.760
CME0221 2025-01-10T04:03:00Z 1362.416
CME0221 2025-01-10T04:04:00Z 640.146
CME0221 2025-01-10T04:05:00Z 948.060
CME0221 2025-01-10T04:06:00Z 1304.747
CME0221 2025-01-10T04:07:00Z 3318.878
CME0221 2025-01-10T04:08:00Z 4705.410
CME0221 2025-01-10T04:09:00Z 2788.500
CME0222 2025-01-10T05:00:00Z 217.376
CME0222 2025-01-10T05:01:00Z 1392.514
CME0222 2025-01-10T05:02:00Z 2313.012
CME0222 2025-01-10T05:03:00Z 3372.907
CME0222 2025-01-10T05:04:00Z 3669.620
CME0222 2025-01-10T05:05:00Z 314.976
CME0222 2025-01-10T05:06:00Z 2213.718
CME0222 2025-01-10T05:07:00Z 1269.611
CME0222 2025-01-10T05:08:00Z 554.892
CME0222 2025-01-10T05:09:00Z 3957.283
CME0223 2025-01-10T06:00:00Z 1557.406
CME0223 2025-01-10T06:01:00Z 667.198
CME0223 2025-01-10T06:02:00Z 3118.938
CME0223 2025-01-10T06:03:00Z 4199.479
CME0223 2025-01-10T06:04:00Z 3227.539
CME0223 2025-01-10T06:05:00Z 2503.897
CME0223 2025-01-10T06:06:00Z 3692.322
CME0223 2025-01-10T06:07:00Z 68.581
CME0223 2025-01-10T06:08:00Z 417.515
CME0223 2025-01-10T06:09:00Z 4304.016
CME0224 2025-01-10T07:00:00Z 4473.081
CME0224 2025-01-10T07:01:00Z 2940.372
CME0224 2025-01-10T07:02:00Z 565.637
CME0224 2025-01-10T07:03:00Z 315.461
CME0224 2025-01-10T07:04:00Z 1345.828
CME0224 2025-01-10T07:05:00Z 2373.514
CME0224 2025-01-10T07:06:00Z 363.818
CME0224 2025-01-10T07:07:00Z 1542.994
CME0224 2025-01-10T07:08:00Z 2314.002
CME0224 2025-01-10T07:09:00Z 3031.408
CME0225 2025-01-10T08:00:00Z 1961.801
CME0225 2025-01-10T08:01:00Z 4435.359
CME0225 2025-01-10T08:02:00Z 2450.201
CME0225 2025-01-10T08:03:00Z 63.191
CME0225 2025-01-10T08:04:00Z 3408.217
CME0225 2025-01-10T08:05:00Z 531.104
CME0225 2025-01-10T08:06:00Z 34.962
CME0225 2025-01-10T08:07:00Z 2735.954
CME0225 2025-01-10T08:08:00Z 1245.356
CME0225 2025-01-10T08:09:00Z 4826.693
CME0226 2025-01-10T09:00:00Z 27.364
CME0227 2025-01-10T10:00:00Z 18.069
CME0227 2025-01-10T10:01:00Z 3098.869
CME0227 2025-01-10T10:02:00Z 1295.473
CME0227 2025-01-10T10:03:00Z 2776.425
CME0227 2025-01-10T10:04:00Z 2967.102
CME0227 2025-01-10T10:05:00Z 2468.583
CME0227 2025-01-10T10:06:00Z 2712.968
CME0227 2025-01-10T10:07:00Z 154.807
CME0227 2025-01-10T10:08:00Z 701.819
CME0227 2025-01-10T10:09:00Z 3688.359
CME0228 2025-01-10T11:00:00Z 730.876
CME0228 2025-01-10T11:01:00Z 4958.738
CME0228 2025-01-10T11:02:00Z 3190.538
CME0228 2025-01-10T11:03:00Z 727.126
CME0228 2025-01-10T11:04:00Z 2057.284
CME0228 2025-01-10T11:05:00Z 3810.483
CME0228 2025-01-10T11:06:00Z 4059.395
CME0228 2025-01-10T11:07:00Z 3634.353
CME0228 2025-01-10T11:08:00Z 508.506
CME0228 2025-01-10T11:09:00Z 1186.270
CME0229 2025-01-10T12:00:00Z 3475.948
CME0229 2025-01-10T12:01:00Z 80.923
CME0229 2025-01-10T12:02:00Z 28.446
CME0229 2025-01-10T12:03:00Z 206.016
CME0229 2025-01-10T12:04:00Z 1400.725
CME0229 2025-01-10T12:05:00Z 2432.328
CME0229 2025-01-10T12:06:00Z 3820.015
CME0229 2025-01-10T12:07:00Z 4525.051
CME0229 2025-01-10T12:08:00Z 4430.406
CME0229 2025-01-10T12:09:00Z 2919.018
CME0230 2025-01-10T13:00:00Z 4382.086
CME0230 2025-01-10T13:01:00Z 1817.489
CME0230 2025-01-10T13:02:00Z 2356.711
CME0230 2025-01-10T13:03:00Z 4617.573
CME0230 2025-01-10T13:04:00Z 853.980
CME0230 2025-01-10T13:05:00Z 349.578
CME0230 2025-01-10T13:06:00Z 56.173
CME0230 2025-01-10T13:07:00Z 2585.139
CME0230 2025-01-10T13:08:00Z 4713.917
CME0230 2025-01-10T13:09:00Z 1753.338
CME0231 2025-01-10T14:00:00Z 3916.797
CME0231 2025-01-10T14:01:00Z 4735.945
